time	blank	anc1	anc2	anc3	anc4	anc5	anc6	anc7	anc8	anc9	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10
1860	0.13626	1.36634	1.44302	1.42112	1.42994	1.41894	1.40964	1.4063	1.25886	1.40104	1.4022	1.44012	1.40916	1.44018	1.40712	1.42418	1.38338	1.42976	1.40958	1.4275	1.36832	1.41638	1.3963	1.41158	1.39124	1.40574	1.37704	1.41916	1.35244	1.38808	1.33514	1.39304	1.32318	1.40512	1.34262	1.36446	1.35146	1.37212	1.31846	1.3486
1890	0.13646	1.36702	1.44404	1.422	1.43108	1.41962	1.41016	1.40674	1.26014	1.40208	1.40318	1.44108	1.4097	1.44054	1.40784	1.4247	1.38402	1.43054	1.41064	1.42838	1.36906	1.4172	1.39706	1.41256	1.39228	1.4068	1.37824	1.4198	1.35336	1.38908	1.3351	1.39304	1.3241	1.40612	1.3432	1.36564	1.35238	1.37248	1.31922	1.349
1920	0.13632	1.36758	1.4446	1.42274	1.43172	1.4203	1.4106	1.40752	1.26024	1.4024	1.4042	1.4422	1.41074	1.4415	1.40914	1.4259	1.38554	1.43148	1.4115	1.4296	1.37058	1.41814	1.39786	1.41292	1.39328	1.40784	1.37964	1.42156	1.35524	1.38992	1.33674	1.39426	1.32498	1.4069	1.3439	1.3669	1.35298	1.37316	1.32034	1.35036
1950	0.13636	1.36874	1.44528	1.42286	1.43252	1.42118	1.41148	1.40834	1.26158	1.4039	1.40514	1.44294	1.41146	1.44222	1.41002	1.42704	1.38608	1.43248	1.4125	1.43084	1.37086	1.41894	1.39888	1.4147	1.39414	1.40924	1.38082	1.42262	1.35664	1.39046	1.33724	1.39498	1.3261	1.40764	1.34434	1.36738	1.3536	1.374	1.32094	1.35072
1980	0.13656	1.36948	1.44558	1.42332	1.43298	1.42166	1.41172	1.40946	1.26216	1.40438	1.40588	1.44342	1.41216	1.44302	1.41068	1.42738	1.3867	1.43322	1.4133	1.431	1.37216	1.41956	1.39922	1.41486	1.39444	1.40946	1.38192	1.42302	1.35686	1.39118	1.33846	1.39598	1.32614	1.40872	1.34548	1.3684	1.35478	1.37548	1.3225	1.3521
2010	0.1366	1.36974	1.44676	1.42438	1.43388	1.42224	1.41288	1.41054	1.26308	1.40526	1.40634	1.44424	1.41252	1.44342	1.4114	1.42852	1.38794	1.43432	1.41444	1.43246	1.37276	1.42042	1.40056	1.4159	1.39566	1.40996	1.38312	1.4249	1.35774	1.3919	1.339	1.3969	1.32722	1.40942	1.34584	1.36874	1.35526	1.3756	1.3227	1.35244
2040	0.13682	1.37092	1.44748	1.42494	1.43388	1.42336	1.41356	1.41138	1.26432	1.40638	1.4065	1.44468	1.41324	1.44394	1.41226	1.42952	1.38892	1.43478	1.41576	1.43306	1.37374	1.42164	1.4013	1.41636	1.3967	1.41116	1.38348	1.42552	1.3593	1.39292	1.34008	1.39772	1.32782	1.41028	1.34712	1.37006	1.35656	1.37662	1.32406	1.3542
2070	0.13676	1.37142	1.44834	1.42548	1.43496	1.42398	1.41416	1.41162	1.26528	1.40682	1.40822	1.44566	1.4138	1.44532	1.41372	1.43068	1.3899	1.43622	1.41638	1.4339	1.37478	1.42272	1.4021	1.41796	1.39764	1.41222	1.38526	1.42744	1.36042	1.39372	1.34168	1.39872	1.3285	1.41136	1.34818	1.37088	1.3566	1.3768	1.3255	1.3555
2100	0.1366	1.37176	1.4485	1.42614	1.43572	1.42486	1.41498	1.41264	1.2666	1.40772	1.40864	1.44632	1.41476	1.44622	1.41486	1.43166	1.39064	1.43704	1.41802	1.43464	1.37526	1.42262	1.4024	1.41844	1.39814	1.4132	1.38586	1.4274	1.36104	1.39434	1.34186	1.39906	1.32954	1.4115	1.34882	1.37172	1.3576	1.37842	1.32674	1.35588
2130	0.1367	1.37234	1.44952	1.42716	1.4362	1.42518	1.41536	1.41304	1.26756	1.40788	1.40932	1.44712	1.41574	1.44666	1.41542	1.43206	1.39152	1.43788	1.41786	1.43548	1.37602	1.42376	1.40326	1.41946	1.39874	1.4138	1.38676	1.42858	1.362	1.3957	1.34324	1.39978	1.33044	1.4123	1.34972	1.37234	1.35818	1.37918	1.32696	1.35658
2160	0.13668	1.37258	1.44974	1.42742	1.43658	1.42586	1.416	1.41366	1.26852	1.40868	1.40986	1.44806	1.41616	1.44734	1.41618	1.43322	1.39244	1.439	1.41956	1.43608	1.37674	1.42422	1.4047	1.42028	1.39986	1.41506	1.38808	1.4294	1.36268	1.39658	1.34376	1.40048	1.33116	1.41294	1.35024	1.37312	1.35918	1.37968	1.32794	1.3576
2190	0.13692	1.37336	1.4503	1.42804	1.43736	1.42634	1.41656	1.4142	1.26888	1.40912	1.41066	1.44876	1.41728	1.44854	1.41682	1.43404	1.39334	1.43946	1.4201	1.43716	1.37788	1.42548	1.40588	1.42116	1.40082	1.4157	1.38914	1.43086	1.3644	1.39744	1.34454	1.4014	1.33214	1.41382	1.35128	1.3743	1.36036	1.38116	1.32884	1.35864
2220	0.13694	1.37388	1.45086	1.42872	1.43798	1.4268	1.41724	1.41518	1.26994	1.41036	1.4109	1.4492	1.41816	1.44914	1.4176	1.43526	1.39446	1.44068	1.42138	1.43762	1.37836	1.4264	1.4062	1.4219	1.40208	1.41702	1.39076	1.43204	1.36568	1.39812	1.34506	1.40236	1.33298	1.4146	1.35246	1.37516	1.3607	1.38188	1.3305	1.35952
2250	0.1369	1.37498	1.45156	1.4292	1.43862	1.42812	1.41746	1.4161	1.27132	1.4108	1.41194	1.4503	1.41918	1.45028	1.41894	1.436	1.39552	1.4414	1.42246	1.4387	1.3793	1.4274	1.40764	1.4231	1.40268	1.41712	1.39108	1.43288	1.36632	1.39904	1.34616	1.40326	1.3341	1.41528	1.35304	1.3757	1.36152	1.38274	1.3314	1.36026
2280	0.13692	1.37536	1.45248	1.42998	1.43946	1.42858	1.41804	1.41666	1.27238	1.41146	1.41242	1.45068	1.41934	1.4509	1.41986	1.43696	1.39642	1.44246	1.4232	1.4393	1.3802	1.42786	1.40842	1.42414	1.40356	1.41782	1.39192	1.43376	1.36754	1.39922	1.3467	1.40392	1.33492	1.41586	1.35344	1.37608	1.36204	1.38354	1.33212	1.36068
2310	0.13712	1.37548	1.45262	1.4307	1.43948	1.42926	1.41868	1.41726	1.27292	1.41192	1.41348	1.45152	1.4203	1.4518	1.42104	1.43776	1.39732	1.4433	1.4241	1.43994	1.38026	1.42848	1.4091	1.42476	1.40384	1.41848	1.39266	1.43446	1.36788	1.40008	1.3475	1.40482	1.33606	1.4165	1.35424	1.37666	1.36266	1.38398	1.33286	1.36136
2340	0.1371	1.37592	1.45368	1.43102	1.43986	1.43002	1.41968	1.41852	1.27386	1.4124	1.41374	1.4524	1.4213	1.45246	1.4214	1.43856	1.39816	1.44418	1.42516	1.44054	1.38156	1.42944	1.4097	1.42546	1.40408	1.41946	1.3937	1.43524	1.3691	1.40106	1.34836	1.4052	1.3368	1.41766	1.3554	1.37798	1.3635	1.3849	1.3339	1.36238
2370	0.13718	1.37626	1.45386	1.43152	1.4407	1.43054	1.42006	1.41858	1.2744	1.41316	1.41512	1.45362	1.42154	1.4532	1.42232	1.43968	1.39874	1.4451	1.42598	1.44092	1.38236	1.43094	1.4108	1.42682	1.40572	1.42054	1.3947	1.43666	1.37012	1.40206	1.34952	1.40646	1.33776	1.41832	1.3555	1.3781	1.36432	1.38528	1.33436	1.36304
2400	0.1371	1.37646	1.4544	1.43198	1.44148	1.4312	1.42086	1.41992	1.27592	1.41366	1.41496	1.4538	1.42248	1.45352	1.42322	1.44074	1.3996	1.4458	1.42728	1.44156	1.38316	1.43156	1.41136	1.42752	1.40668	1.42152	1.39586	1.43738	1.37134	1.40278	1.35018	1.40688	1.33852	1.41894	1.3561	1.37864	1.36518	1.38644	1.33528	1.36352
2430	0.13726	1.37778	1.45512	1.43254	1.44192	1.43206	1.42176	1.42046	1.27682	1.4143	1.4167	1.45492	1.42308	1.45432	1.42364	1.44162	1.4006	1.44712	1.42858	1.44322	1.38416	1.43284	1.41222	1.42844	1.40782	1.42216	1.3969	1.43908	1.37276	1.40354	1.35134	1.40794	1.33946	1.41998	1.35728	1.37968	1.36642	1.38782	1.3369	1.3651
2460	0.13726	1.37768	1.45614	1.43318	1.44228	1.43242	1.42254	1.42118	1.2778	1.41492	1.41718	1.45538	1.42382	1.45494	1.42474	1.4422	1.40192	1.44732	1.42842	1.44342	1.38494	1.43338	1.41326	1.42922	1.40878	1.42294	1.3981	1.44032	1.37318	1.40472	1.35154	1.40852	1.34052	1.42064	1.35802	1.38018	1.367	1.38946	1.33822	1.36554
2490	0.13742	1.3787	1.45646	1.43364	1.44284	1.43348	1.4234	1.42184	1.2787	1.4155	1.418	1.45636	1.42492	1.45604	1.42558	1.4432	1.4027	1.44894	1.43	1.44506	1.38574	1.43364	1.41432	1.4296	1.40952	1.42398	1.39908	1.44144	1.37432	1.4057	1.35242	1.40976	1.34166	1.42102	1.35856	1.381	1.368	1.38936	1.33874	1.3671
2520	0.1373	1.37958	1.4569	1.43422	1.44328	1.43408	1.42426	1.42246	1.28008	1.4165	1.41826	1.45732	1.42586	1.45672	1.42658	1.44422	1.40392	1.44932	1.4309	1.44558	1.38684	1.43528	1.41518	1.43088	1.41006	1.42484	1.39998	1.44232	1.37618	1.40646	1.35338	1.41036	1.34268	1.42208	1.3588	1.38136	1.36822	1.38982	1.33976	1.36764
2550	0.1375	1.38048	1.4578	1.43482	1.44438	1.43496	1.42492	1.42346	1.28088	1.41688	1.4191	1.45802	1.42648	1.45716	1.42742	1.44486	1.4048	1.4503	1.43212	1.44616	1.38764	1.4361	1.41638	1.43164	1.41134	1.4257	1.40082	1.4431	1.37672	1.40756	1.3541	1.41166	1.34354	1.4231	1.35986	1.382	1.36896	1.39052	1.34078	1.36858
2580	0.13734	1.38096	1.4581	1.43538	1.44466	1.43556	1.4255	1.42366	1.2814	1.41736	1.41954	1.45804	1.42736	1.45782	1.42808	1.44568	1.4056	1.45106	1.4329	1.44668	1.38824	1.43648	1.41684	1.43256	1.41182	1.42598	1.40154	1.44412	1.37742	1.40832	1.3548	1.41228	1.34406	1.42358	1.36078	1.38268	1.36986	1.39182	1.342	1.369
2610	0.13728	1.38164	1.45926	1.4358	1.44526	1.4365	1.42622	1.42466	1.2823	1.41824	1.4204	1.45934	1.42864	1.45856	1.42888	1.44646	1.40656	1.45288	1.4337	1.4473	1.38892	1.43762	1.41764	1.43376	1.41304	1.42706	1.40266	1.44534	1.3786	1.40954	1.3557	1.41314	1.3449	1.42418	1.3616	1.38362	1.3709	1.39262	1.34298	1.37034
2640	0.13746	1.3822	1.4596	1.43628	1.44568	1.43684	1.42692	1.42544	1.28338	1.41884	1.42106	1.46022	1.42924	1.45928	1.42988	1.4477	1.40738	1.4531	1.43428	1.44762	1.38996	1.4386	1.41846	1.43444	1.41362	1.4283	1.40378	1.44614	1.38006	1.41028	1.35642	1.4137	1.3463	1.42462	1.3623	1.38414	1.37112	1.39344	1.34352	1.37058
2670	0.1376	1.38322	1.46078	1.43728	1.44632	1.4378	1.42776	1.42646	1.28466	1.41956	1.4221	1.46082	1.43018	1.46004	1.4307	1.4484	1.40826	1.45382	1.43538	1.44868	1.39094	1.43962	1.41944	1.4354	1.41474	1.42912	1.40458	1.44732	1.38138	1.41106	1.35746	1.415	1.34726	1.42586	1.36318	1.3851	1.37198	1.39404	1.34462	1.37144
2700	0.13768	1.38296	1.46042	1.43706	1.44662	1.43778	1.42786	1.42646	1.2843	1.4198	1.42242	1.4618	1.43058	1.46076	1.43138	1.44902	1.40882	1.45488	1.43658	1.44924	1.39146	1.43986	1.4199	1.43596	1.41538	1.42962	1.40578	1.4482	1.38158	1.41166	1.35898	1.41578	1.34754	1.4265	1.36426	1.38594	1.37296	1.39506	1.34612	1.37254
2730	0.1378	1.38412	1.46136	1.43794	1.44724	1.43898	1.42874	1.42732	1.28566	1.42074	1.42374	1.46272	1.43164	1.46136	1.43268	1.45028	1.41002	1.4559	1.43794	1.44982	1.39288	1.44096	1.42134	1.4372	1.41604	1.43104	1.40698	1.44928	1.3829	1.41248	1.3588	1.41618	1.34836	1.42742	1.36486	1.38694	1.37378	1.39546	1.34628	1.3733
2760	0.13788	1.38492	1.46194	1.43854	1.4478	1.43964	1.42954	1.42844	1.28656	1.42112	1.42488	1.4637	1.43282	1.46244	1.43324	1.45118	1.41126	1.4564	1.43832	1.4507	1.39352	1.44214	1.42226	1.43764	1.41714	1.43186	1.40798	1.4504	1.38408	1.41416	1.35964	1.41706	1.34952	1.4279	1.366	1.3878	1.37478	1.39658	1.34778	1.37368
2790	0.13778	1.38488	1.46254	1.4392	1.44894	1.44034	1.43012	1.42928	1.28744	1.42166	1.42532	1.46428	1.4327	1.4627	1.43396	1.45194	1.41222	1.4573	1.4391	1.45144	1.39464	1.44276	1.42362	1.43814	1.41762	1.43262	1.4089	1.4509	1.3847	1.41446	1.3614	1.41844	1.35012	1.42872	1.36708	1.38872	1.37592	1.39738	1.34902	1.37516
2820	0.138	1.3856	1.46298	1.43972	1.44918	1.44108	1.43118	1.4299	1.28806	1.42318	1.42574	1.46486	1.43338	1.4632	1.43474	1.4527	1.4124	1.45816	1.44004	1.45226	1.39538	1.44296	1.4238	1.4392	1.41954	1.43362	1.4105	1.4525	1.38624	1.41562	1.36206	1.41906	1.35154	1.42926	1.3674	1.38954	1.37658	1.39808	1.3502	1.37566
2850	0.13804	1.38618	1.4635	1.44034	1.44976	1.44128	1.4319	1.43058	1.28966	1.42372	1.4265	1.46572	1.43448	1.46406	1.43544	1.45366	1.41356	1.4591	1.44142	1.45332	1.39632	1.44428	1.42464	1.44016	1.42032	1.4347	1.41148	1.45286	1.3876	1.41602	1.36276	1.4201	1.3527	1.4303	1.36872	1.39046	1.37762	1.39898	1.35092	1.3766
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
