time	blank	anc1	anc2	anc3	anc4	anc5	anc6	anc7	anc8	anc9	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10
1980	0.12668	0.43584	0.45158	0.44648	0.4394	0.46412	0.48128	0.50208	0.62382	0.68664	0.48518	0.5044	0.53614	0.58612	0.40648	0.47682	0.55936	0.62688	0.77454	1.07494	0.47122	0.38066	0.56728	0.67554	0.40894	0.42382	0.46008	0.57752	0.66742	0.6928	0.31042	0.31104	0.50464	0.66708	0.4953	0.56162	0.58342	0.63014	0.4701	0.41636
2010	0.12676	0.45944	0.47588	0.47048	0.46354	0.49006	0.509	0.53278	0.66454	0.73432	0.5138	0.53378	0.56904	0.62308	0.43032	0.50676	0.5966	0.6697	0.8284	1.11586	0.50654	0.40662	0.60968	0.72398	0.43944	0.4555	0.49506	0.624	0.71066	0.71696	0.32664	0.32888	0.5209	0.68756	0.51362	0.58414	0.60574	0.65492	0.48554	0.42572
2040	0.1267	0.48574	0.5018	0.49686	0.48866	0.51816	0.53892	0.56602	0.7075	0.78326	0.5456	0.5659	0.6041	0.66252	0.456	0.53882	0.6367	0.71514	0.88414	1.15274	0.54438	0.43402	0.65264	0.76974	0.47176	0.48924	0.53224	0.673	0.75058	0.74062	0.34232	0.34616	0.53542	0.70594	0.53008	0.60494	0.62556	0.67748	0.49968	0.43478
2070	0.12686	0.51376	0.5307	0.52496	0.51644	0.5494	0.57112	0.60188	0.75268	0.83176	0.57864	0.60074	0.64204	0.70634	0.48548	0.5736	0.67932	0.76256	0.9399	1.18882	0.5866	0.4649	0.69556	0.8146	0.50698	0.52704	0.57438	0.72392	0.78794	0.7621	0.35728	0.363	0.5502	0.72392	0.54636	0.62442	0.64354	0.6976	0.51232	0.44358
2100	0.12708	0.54408	0.5613	0.55578	0.54642	0.58244	0.60582	0.64106	0.79988	0.88074	0.61544	0.6375	0.68196	0.75172	0.51662	0.6109	0.72456	0.8108	0.99302	1.22246	0.6306	0.49866	0.73662	0.85626	0.54388	0.56804	0.61934	0.77576	0.82232	0.78248	0.37146	0.37876	0.564	0.74088	0.56168	0.64222	0.66098	0.71732	0.5248	0.4524
2130	0.12708	0.57592	0.59394	0.58806	0.5778	0.61742	0.64268	0.6815	0.84932	0.92762	0.65312	0.6762	0.72442	0.7981	0.55084	0.65028	0.77012	0.86004	1.04232	1.25408	0.67642	0.53328	0.77388	0.89514	0.58098	0.60992	0.66378	0.8257	0.8541	0.80274	0.38342	0.39296	0.57684	0.7575	0.57584	0.6599	0.67676	0.73482	0.53646	0.46014
2160	0.12714	0.61054	0.62922	0.62234	0.6127	0.65528	0.68224	0.7241	0.901	0.9731	0.69382	0.7182	0.76918	0.84748	0.58746	0.6929	0.81732	0.90908	1.08732	1.28518	0.7218	0.56962	0.80868	0.93066	0.61808	0.65202	0.70806	0.87298	0.88484	0.82256	0.39514	0.40638	0.5893	0.77294	0.58996	0.67718	0.69166	0.75142	0.5477	0.46876
2190	0.12712	0.64828	0.66628	0.66016	0.64992	0.69552	0.72304	0.76952	0.94974	1.0152	0.73662	0.7628	0.81594	0.89776	0.62786	0.7394	0.86538	0.95672	1.12982	1.31556	0.76602	0.60522	0.84114	0.96256	0.65376	0.69312	0.75062	0.91682	0.91252	0.84262	0.40642	0.41872	0.60176	0.7884	0.60472	0.69344	0.7057	0.76728	0.55844	0.47726
2220	0.12728	0.68674	0.70558	0.6996	0.68812	0.73614	0.76578	0.81578	0.99626	1.05332	0.78158	0.80966	0.86446	0.94884	0.67076	0.78734	0.91154	0.9996	1.16814	1.3444	0.80868	0.63964	0.87014	0.99276	0.68632	0.7311	0.7895	0.9569	0.93856	0.86178	0.4166	0.43022	0.61366	0.80352	0.6185	0.70916	0.71958	0.78318	0.56974	0.48558
2250	0.12738	0.72744	0.7467	0.7405	0.73056	0.78052	0.81084	0.86254	1.0389	1.08882	0.82896	0.85756	0.9128	0.99864	0.71734	0.83728	0.95504	1.0387	1.20518	1.37166	0.84544	0.67294	0.89788	1.0214	0.71904	0.76732	0.82686	0.9943	0.9648	0.88124	0.42692	0.4423	0.62626	0.8183	0.63152	0.7231	0.73262	0.79792	0.5807	0.49392
2280	0.12742	0.77006	0.78948	0.78356	0.7733	0.8259	0.85546	0.9085	1.07812	1.12152	0.87654	0.90674	0.96102	1.04822	0.76548	0.88916	0.99566	1.07448	1.23978	1.39482	0.8796	0.7029	0.92234	1.04654	0.7463	0.79922	0.86028	1.028	0.98808	0.8983	0.43606	0.45328	0.63768	0.83178	0.64402	0.73874	0.74574	0.8136	0.59058	0.5019
2310	0.12766	0.81282	0.83174	0.82862	0.81748	0.87294	0.89974	0.95318	1.11478	1.15272	0.92526	0.95748	1.00802	1.09434	0.81758	0.9418	1.0306	1.10504	1.27124	1.41116	0.91112	0.73048	0.9457	1.0717	0.7723	0.82806	0.89216	1.05854	1.01112	0.91274	0.44548	0.46414	0.64922	0.8437	0.65728	0.75306	0.75824	0.82772	0.60058	0.51046
2340	0.12766	0.8557	0.87514	0.87368	0.86262	0.91902	0.94492	0.99452	1.14868	1.18176	0.97204	1.00768	1.05138	1.13606	0.87088	0.99584	1.0624	1.13344	1.30146	1.42174	0.94082	0.75766	0.96914	1.09548	0.79678	0.85718	0.92292	1.08836	1.03414	0.92602	0.45508	0.4754	0.65974	0.85456	0.66866	0.76696	0.77004	0.84216	0.61048	0.51792
2370	0.1277	0.8987	0.91778	0.92052	0.9067	0.96466	0.9865	1.0341	1.17984	1.20934	1.01786	1.05734	1.09106	1.17374	0.92642	1.05038	1.09072	1.15926	1.3307	1.42994	0.96814	0.78306	0.9905	1.1183	0.81892	0.88328	0.95148	1.116	1.05644	0.93628	0.4637	0.486	0.66866	0.86346	0.67926	0.77894	0.78122	0.85426	0.61968	0.52458
2400	0.1277	0.93766	0.9606	0.96444	0.94982	1.00716	1.02638	1.07104	1.20934	1.23522	1.06058	1.10354	1.12764	1.20812	0.97932	1.1017	1.1163	1.1828	1.35836	1.43478	0.9944	0.8051	1.01138	1.13848	0.84028	0.907	0.97728	1.14274	1.07646	0.94498	0.4724	0.49638	0.67722	0.87178	0.68932	0.7901	0.79126	0.86618	0.62764	0.53124
2430	0.12774	0.97326	1.00116	1.00592	0.99016	1.04574	1.0625	1.10546	1.23724	1.25948	1.1008	1.14754	1.16154	1.24096	1.03216	1.15066	1.1396	1.20522	1.3873	1.43898	1.01808	0.82744	1.03104	1.16096	0.86112	0.92958	1.00316	1.16876	1.09636	0.95278	0.48152	0.50624	0.68458	0.8779	0.6977	0.79926	0.79936	0.877	0.63526	0.53692
2460	0.12806	1.00668	1.03804	1.04424	1.02958	1.08396	1.09606	1.13702	1.26376	1.28282	1.13724	1.18572	1.1926	1.2708	1.08054	1.1955	1.16096	1.22654	1.41212	1.4416	1.04174	0.8483	1.05034	1.17962	0.88008	0.95064	1.0285	1.19472	1.11358	0.95846	0.48954	0.51578	0.69184	0.88336	0.70522	0.80696	0.8071	0.88576	0.64272	0.54198
2490	0.12802	1.03766	1.07318	1.08058	1.06532	1.11864	1.12736	1.16654	1.28856	1.30632	1.17094	1.22264	1.22282	1.2996	1.12456	1.23644	1.182	1.24722	1.43412	1.4438	1.06424	0.86878	1.06828	1.19532	0.89908	0.9718	1.053	1.21982	1.12748	0.96414	0.4975	0.52536	0.6984	0.8881	0.71154	0.8135	0.8133	0.89424	0.64862	0.54642
2520	0.12786	1.0666	1.10518	1.11608	1.09736	1.15034	1.15706	1.19536	1.31198	1.32736	1.20372	1.25688	1.25086	1.32694	1.16512	1.27248	1.20066	1.26648	1.44978	1.44532	1.0854	0.88876	1.08414	1.2081	0.91732	0.99236	1.07714	1.24208	1.1376	0.96838	0.50458	0.5337	0.70368	0.89244	0.71744	0.81944	0.819	0.90126	0.65386	0.54974
2550	0.12806	1.09388	1.1349	1.14864	1.12806	1.1802	1.18436	1.22252	1.33472	1.34666	1.23602	1.2904	1.27788	1.35288	1.20292	1.30718	1.21876	1.28494	1.46046	1.44672	1.10704	0.90754	1.09638	1.21824	0.93548	1.01328	1.1001	1.26032	1.1461	0.97228	0.51136	0.54206	0.70874	0.89512	0.7223	0.8248	0.8236	0.90732	0.65924	0.55384
2580	0.12806	1.1206	1.16332	1.17806	1.15668	1.2091	1.2114	1.24716	1.35654	1.36244	1.2655	1.32238	1.30392	1.37866	1.238	1.33794	1.23652	1.3024	1.46768	1.44834	1.12562	0.9256	1.10616	1.225	0.95158	1.03182	1.11992	1.2744	1.15262	0.9752	0.51726	0.54982	0.71312	0.89914	0.72754	0.82914	0.82814	0.9124	0.66394	0.5573
2610	0.12806	1.14466	1.19052	1.2058	1.18414	1.23564	1.237	1.27058	1.37664	1.37352	1.29336	1.35262	1.32788	1.40146	1.27086	1.36722	1.25302	1.31808	1.47264	1.44898	1.14294	0.94324	1.11412	1.23016	0.96612	1.0484	1.1359	1.28504	1.15702	0.97834	0.52284	0.55628	0.71724	0.9023	0.73136	0.83294	0.83218	0.91696	0.66684	0.55978
2640	0.12808	1.1693	1.21648	1.23346	1.20972	1.26142	1.26162	1.29326	1.3942	1.38142	1.32268	1.38244	1.35158	1.42234	1.30172	1.39562	1.26888	1.33098	1.47608	1.44942	1.1564	0.95836	1.1203	1.23434	0.97666	1.06012	1.1468	1.29344	1.16164	0.98086	0.52778	0.56256	0.72102	0.90468	0.73488	0.8366	0.83532	0.92126	0.67078	0.56248
2670	0.12824	1.19108	1.24064	1.2575	1.23316	1.28498	1.284	1.31532	1.40754	1.38774	1.3506	1.41068	1.3725	1.4389	1.32986	1.42206	1.28212	1.34056	1.47872	1.45042	1.16644	0.97076	1.12524	1.23826	0.98616	1.07164	1.15574	1.30006	1.16516	0.9833	0.53282	0.56814	0.7238	0.90748	0.73786	0.84008	0.83824	0.92464	0.67432	0.56546
2700	0.12818	1.21212	1.2628	1.28166	1.2563	1.30664	1.30546	1.33364	1.41638	1.392	1.37508	1.43652	1.38844	1.45024	1.3566	1.44742	1.2915	1.34688	1.48068	1.45094	1.17464	0.98058	1.1298	1.24176	0.99348	1.07954	1.1623	1.30484	1.16804	0.98502	0.5361	0.57256	0.72626	0.90868	0.74012	0.84268	0.84036	0.9275	0.67672	0.56744
2730	0.12838	1.23218	1.28482	1.30462	1.27798	1.32876	1.326	1.35016	1.42244	1.39588	1.39462	1.45824	1.40014	1.45878	1.38364	1.47188	1.29856	1.35172	1.4825	1.4515	1.18052	0.98894	1.13366	1.24496	1.0003	1.08614	1.16818	1.30892	1.17074	0.98714	0.53966	0.57732	0.72874	0.91066	0.7431	0.84492	0.84298	0.92998	0.67936	0.56998
2760	0.12848	1.24984	1.30548	1.3253	1.2987	1.348	1.34242	1.3626	1.42676	1.39806	1.40838	1.47382	1.40726	1.46388	1.40964	1.49528	1.30296	1.35574	1.48372	1.45216	1.1856	0.9961	1.13738	1.24746	1.00578	1.09242	1.17294	1.3128	1.1729	0.98982	0.54322	0.5815	0.73192	0.91354	0.74618	0.84784	0.84522	0.9333	0.6821	0.57298
2790	0.12862	1.26428	1.32274	1.34416	1.31728	1.36538	1.35532	1.37176	1.4301	1.40048	1.41708	1.48362	1.41246	1.46736	1.43386	1.51504	1.30674	1.3585	1.48492	1.4528	1.1889	1.0031	1.1406	1.24922	1.0104	1.0985	1.17652	1.3157	1.1757	0.992	0.54608	0.5854	0.7343	0.9151	0.74882	0.84988	0.84766	0.93518	0.68474	0.57474
2820	0.12886	1.27586	1.33646	1.35914	1.33124	1.3776	1.36384	1.37722	1.43198	1.40144	1.42298	1.49052	1.41646	1.47014	1.45424	1.52984	1.30968	1.36084	1.4862	1.45404	1.19206	1.0077	1.14334	1.25164	1.01396	1.10184	1.1799	1.31782	1.17628	0.99354	0.54842	0.58816	0.7366	0.91674	0.75082	0.85126	0.84898	0.93704	0.68662	0.57678
2850	0.12886	1.28426	1.3473	1.37082	1.34244	1.38694	1.37006	1.3814	1.43344	1.40316	1.42754	1.49478	1.41922	1.47218	1.4693	1.5397	1.31262	1.36288	1.48676	1.45416	1.19456	1.01212	1.1445	1.2526	1.01684	1.10452	1.18196	1.3195	1.17834	0.99552	0.55106	0.59168	0.73922	0.91952	0.75348	0.8544	0.85146	0.93956	0.68966	0.57908
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
